01/07/2015 11:47:46:116  INFO - In Progress | session id:mpp-2015182060954-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012731435730994
01/07/2015 13:39:54:039  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | Confirm | 10000013331435737704
01/07/2015 13:39:54:039  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013331435737704
01/07/2015 13:39:54:185  INFO - In Progress | session id:mpp-2015182080144-12 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013331435737704
01/07/2015 13:39:54:186  INFO - End | session id:mpp-2015182080144-12 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013331435737704
01/07/2015 13:44:26:344  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013341435737994
01/07/2015 13:44:26:344  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013341435737994
01/07/2015 13:44:33:850  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013341435737994
01/07/2015 13:44:33:850  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013341435737994
01/07/2015 13:44:33:850  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013341435737994
01/07/2015 13:44:33:851  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013341435737994
01/07/2015 13:44:36:482  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013341435737994
01/07/2015 13:44:36:482  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013341435737994
01/07/2015 13:44:36:482  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013341435737994
01/07/2015 13:44:36:482  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013341435737994
01/07/2015 13:44:38:268  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013341435737994
01/07/2015 13:44:38:268  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013341435737994
01/07/2015 13:44:38:268  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013341435737994
01/07/2015 13:44:38:268  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013341435737994
01/07/2015 13:44:49:943  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | NumberPort_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013341435737994
01/07/2015 13:44:49:943  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | NumberPort_MN |  |  |  | 10000013341435737994
01/07/2015 13:44:50:125  INFO - In Progress | session id:mpp-2015182080634-20 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013341435737994
01/07/2015 13:44:50:125  INFO - End | session id:mpp-2015182080634-20 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013341435737994
01/07/2015 13:49:37:198  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013351435738304
01/07/2015 13:49:37:199  INFO - End | session id:mpp-2015182081144-14 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013351435738304
01/07/2015 13:49:38:545  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013351435738304
01/07/2015 13:49:38:546  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013351435738304
01/07/2015 13:49:38:546  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013351435738304
01/07/2015 13:49:38:546  INFO - End | session id:mpp-2015182081144-14 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013351435738304
01/07/2015 13:49:43:345  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013351435738304
01/07/2015 13:49:43:345  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013351435738304
01/07/2015 13:49:43:345  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013351435738304
01/07/2015 13:49:43:345  INFO - End | session id:mpp-2015182081144-14 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013351435738304
01/07/2015 13:50:23:855  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | NumberPort_MN | Return Code | Output_Parameters:returncode | NOINPUT | 10000013351435738304
01/07/2015 13:50:23:856  INFO - End | session id:mpp-2015182081144-14 | DM:ReportEnd | NumberPort_MN |  |  |  | 10000013351435738304
01/07/2015 13:50:24:032  INFO - In Progress | session id:mpp-2015182081144-14 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013351435738304
01/07/2015 13:50:24:032  INFO - End | session id:mpp-2015182081144-14 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013351435738304
01/07/2015 14:51:52:185  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013361435742039
01/07/2015 14:51:52:185  INFO - End | session id:mpp-2015182091359-20 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013361435742039
01/07/2015 14:51:55:741  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013361435742039
01/07/2015 14:51:55:742  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013361435742039
01/07/2015 14:51:55:742  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013361435742039
01/07/2015 14:51:55:742  INFO - End | session id:mpp-2015182091359-20 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013361435742039
01/07/2015 14:51:59:657  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013361435742039
01/07/2015 14:51:59:657  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013361435742039
01/07/2015 14:51:59:657  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013361435742039
01/07/2015 14:51:59:657  INFO - End | session id:mpp-2015182091359-20 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013361435742039
01/07/2015 14:52:01:406  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013361435742039
01/07/2015 14:52:01:406  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013361435742039
01/07/2015 14:52:01:406  INFO - In Progress | session id:mpp-2015182091359-20 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013361435742039
01/07/2015 14:52:01:406  INFO - End | session id:mpp-2015182091359-20 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013361435742039
01/07/2015 15:07:02:647  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013371435742950
01/07/2015 15:07:02:647  INFO - End | session id:mpp-2015182092910-15 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013371435742950
01/07/2015 15:07:04:274  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013371435742950
01/07/2015 15:07:04:275  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013371435742950
01/07/2015 15:07:04:275  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013371435742950
01/07/2015 15:07:04:275  INFO - End | session id:mpp-2015182092910-15 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013371435742950
01/07/2015 15:07:05:816  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013371435742950
01/07/2015 15:07:05:816  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013371435742950
01/07/2015 15:07:05:817  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013371435742950
01/07/2015 15:07:05:817  INFO - End | session id:mpp-2015182092910-15 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013371435742950
01/07/2015 15:07:13:317  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013371435742950
01/07/2015 15:07:13:317  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013371435742950
01/07/2015 15:07:13:317  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013371435742950
01/07/2015 15:07:13:317  INFO - End | session id:mpp-2015182092910-15 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013371435742950
01/07/2015 15:07:26:732  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013371435742950
01/07/2015 15:07:26:733  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013371435742950
01/07/2015 15:07:26:733  INFO - In Progress | session id:mpp-2015182092910-15 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013371435742950
01/07/2015 15:07:26:733  INFO - End | session id:mpp-2015182092910-15 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013371435742950
01/07/2015 15:07:36:631  INFO - In Progress | session id:mpp-2015182092944-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013381435742984
01/07/2015 15:07:36:631  INFO - End | session id:mpp-2015182092944-4 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013381435742984
01/07/2015 15:10:36:736  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013391435743164
01/07/2015 15:10:36:736  INFO - End | session id:mpp-2015182093244-2 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013391435743164
01/07/2015 15:10:39:210  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013391435743164
01/07/2015 15:10:39:210  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013391435743164
01/07/2015 15:10:39:210  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | TAM | 10000013391435743164
01/07/2015 15:10:39:210  INFO - End | session id:mpp-2015182093244-2 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013391435743164
01/07/2015 15:10:44:341  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013391435743164
01/07/2015 15:10:44:341  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013391435743164
01/07/2015 15:10:44:341  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013391435743164
01/07/2015 15:10:44:341  INFO - End | session id:mpp-2015182093244-2 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013391435743164
01/07/2015 15:10:46:610  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013391435743164
01/07/2015 15:10:46:610  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013391435743164
01/07/2015 15:10:46:610  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013391435743164
01/07/2015 15:10:46:610  INFO - End | session id:mpp-2015182093244-2 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013391435743164
01/07/2015 15:10:56:046  INFO - In Progress | session id:mpp-2015182093244-2 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013391435743164
01/07/2015 15:10:56:046  INFO - End | session id:mpp-2015182093244-2 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013391435743164
01/07/2015 15:12:56:368  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013401435743304
01/07/2015 15:12:56:368  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013401435743304
01/07/2015 15:13:05:833  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013401435743304
01/07/2015 15:13:05:833  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013401435743304
01/07/2015 15:13:05:834  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013401435743304
01/07/2015 15:13:05:834  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013401435743304
01/07/2015 15:13:12:217  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013401435743304
01/07/2015 15:13:12:217  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013401435743304
01/07/2015 15:13:12:217  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013401435743304
01/07/2015 15:13:12:217  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013401435743304
01/07/2015 15:13:14:022  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013401435743304
01/07/2015 15:13:14:022  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013401435743304
01/07/2015 15:13:14:022  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013401435743304
01/07/2015 15:13:14:022  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013401435743304
01/07/2015 15:13:40:755  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013401435743304
01/07/2015 15:13:40:755  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013401435743304
01/07/2015 15:13:40:904  INFO - In Progress | session id:mpp-2015182093504-16 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013401435743304
01/07/2015 15:13:40:904  INFO - End | session id:mpp-2015182093504-16 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013401435743304
01/07/2015 15:14:16:250  INFO - In Progress | session id:mpp-2015182093624-3 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013411435743384
